Timestamp,Sensor-id,Value
2020-04-07 10:06,9,14.15
2020-04-07 10:06,11,14.17
2020-04-07 10:06,12,14.56
2020-04-07 10:06,13,14.76
2020-04-07 10:06,14,14.38
2020-04-07 10:06,15,14.68
2020-04-07 10:07,1,14.82
2020-04-07 10:07,4,13.7
2020-04-07 10:07,6,14.64
2020-04-07 10:07,9,15.47
2020-04-07 10:07,11,15.37
2020-04-07 10:07,12,14.25
2020-04-07 10:07,13,15.5
2020-04-07 10:07,14,14.62
2020-04-07 10:07,15,15.4
2020-04-07 10:08,1,15.15
2020-04-07 10:08,4,15.32
2020-04-07 10:08,6,15.57
2020-04-07 10:08,9,14.17
2020-04-07 10:08,11,15.7
2020-04-07 10:08,12,14.1
2020-04-07 10:08,13,15.09
2020-04-07 10:08,14,15.46
2020-04-07 10:08,15,14.68
2020-04-07 10:09,1,15.09
2020-04-07 10:09,4,14.63
2020-04-07 10:09,6,14.93
2020-04-07 10:09,9,15.09
2020-04-07 10:09,11,14.27
2020-04-07 10:09,12,14.04
2020-04-07 10:09,13,14.72
2020-04-07 10:09,14,15.44
2020-04-07 10:09,15,14.77
2020-04-07 10:10,1,14.4
2020-04-07 10:10,4,13.63
2020-04-07 10:10,6,14.14
2020-04-07 10:10,9,15.21
2020-04-07 10:10,11,14.22
2020-04-07 10:10,12,15.38
2020-04-07 10:10,13,14.03
2020-04-07 10:10,14,14.2
2020-04-07 10:10,15,13.82
2020-04-07 10:11,1,13.87
2020-04-07 10:11,4,14.89
2020-04-07 10:11,6,14.22
2020-04-07 10:11,9,14.08
2020-04-07 10:11,11,14.04
2020-04-07 10:11,12,14.81
2020-04-07 10:11,13,14.18
2020-04-07 10:11,14,13.97
2020-04-07 10:11,15,15.32
2020-04-07 10:12,1,14.72
2020-04-07 10:12,4,15.58
2020-04-07 10:12,6,14.75
2020-04-07 10:12,9,14.93
2020-04-07 10:12,11,15.56
2020-04-07 10:12,12,13.75
2020-04-07 10:12,13,14.79
2020-04-07 10:12,14,13.94
2020-04-07 10:12,15,13.5
2020-04-07 10:13,1,14.23
2020-04-07 10:13,4,14.53
2020-04-07 10:13,6,15.01
2020-04-07 10:13,9,14.49
2020-04-07 10:13,11,14.62
2020-04-07 10:13,12,14.63
2020-04-07 10:13,13,13.95
2020-04-07 10:13,14,14.38
2020-04-07 10:13,15,13.92
2020-04-07 10:14,1,13.76
2020-04-07 10:14,4,14.67
2020-04-07 10:14,6,14.31
2020-04-07 10:14,9,13.73
2020-04-07 10:14,11,13.97
2020-04-07 10:14,12,14.68
2020-04-07 10:14,13,14.31
2020-04-07 10:14,14,14.69
2020-04-07 10:14,15,14.04
2020-04-07 10:15,1,14.45
2020-04-07 10:15,4,14.29
2020-04-07 10:15,6,15.24
2020-04-07 10:15,9,15.13
2020-04-07 10:15,11,13.96
2020-04-07 10:15,12,15.34
2020-04-07 10:15,13,15.6
2020-04-07 10:15,14,14.17
2020-04-07 10:15,15,14.85
2020-04-07 10:16,1,15.05
2020-04-07 10:16,4,14.57
2020-04-07 10:16,6,14.16
2020-04-07 10:16,9,14.6
2020-04-07 10:16,11,14.58
2020-04-07 10:16,12,14.6
2020-04-07 10:16,13,14.62
2020-04-07 10:16,14,13.85
2020-04-07 10:16,15,15.45
2020-04-07 10:17,1,13.53
2020-04-07 10:17,4,14.53
2020-04-07 10:17,6,14.96
2020-04-07 10:17,9,14.6
2020-04-07 10:17,11,14.73
2020-04-07 10:17,12,14.86
2020-04-07 10:17,13,14.24
2020-04-07 10:17,14,14.91
2020-04-07 10:17,15,15.53
2020-04-07 10:18,1,14.07
2020-04-07 10:18,4,14.36
2020-04-07 10:18,6,14.52
2020-04-07 10:18,9,14.15
2020-04-07 10:18,11,14.7
2020-04-07 10:18,12,15.37
2020-04-07 10:18,13,15.07
2020-04-07 10:18,14,14.04
2020-04-07 10:18,15,14.75
2020-04-07 10:19,1,14.67
2020-04-07 10:19,4,15.49
2020-04-07 10:19,6,14.15
2020-04-07 10:19,9,14.27
2020-04-07 10:19,11,13.78
2020-04-07 10:19,12,14.62
2020-04-07 10:19,13,14.55
2020-04-07 10:19,14,13.94
2020-04-07 10:19,15,15.35
2020-04-07 10:20,1,14.42
2020-04-07 10:20,4,15.02
2020-04-07 10:20,6,15.68
2020-04-07 10:20,9,15.68
2020-04-07 10:20,11,14.54
2020-04-07 10:20,12,14.87
2020-04-07 10:20,13,14.73
2020-04-07 10:20,14,14.7
2020-04-07 10:20,15,13.96
2020-04-07 10:21,1,14.98
2020-04-07 10:21,4,15.04
2020-04-07 10:21,6,13.98
2020-04-07 10:21,9,16.08
2020-04-07 10:21,11,14.89
2020-04-07 10:21,12,13.31
2020-04-07 10:21,13,14.07
2020-04-07 10:21,14,14.25
2020-04-07 10:21,15,14.38
2020-04-07 10:22,1,14.25
2020-04-07 10:22,4,15.81
2020-04-07 10:22,6,13.87
2020-04-07 10:22,9,15.29
2020-04-07 10:22,11,14.45
2020-04-07 10:22,12,14.85
2020-04-07 10:22,13,14.85
2020-04-07 10:22,14,14.49
2020-04-07 10:22,15,14.91
2020-04-07 10:23,1,15.42
2020-04-07 10:23,4,14.43
2020-04-07 10:23,6,14.75
2020-04-07 10:23,9,15.2
2020-04-07 10:23,11,15.22
2020-04-07 10:23,12,13.95
2020-04-07 10:23,13,13.62
2020-04-07 10:23,14,14.16
2020-04-07 10:23,15,15.59
2020-04-07 10:24,1,14.48
2020-04-07 10:24,4,14.02
2020-04-07 10:24,6,14.76
2020-04-07 10:24,9,14.59
2020-04-07 10:24,11,15.14
2020-04-07 10:24,12,14.44
2020-04-07 10:24,13,16.15
2020-04-07 10:24,14,14.71
2020-04-07 10:24,15,15.34
2020-04-07 10:25,1,13.52
2020-04-07 10:25,4,14.42
2020-04-07 10:25,6,14.95
2020-04-07 10:25,9,14.7
2020-04-07 10:25,11,14.93
2020-04-07 10:25,12,14.46
2020-04-07 10:25,13,15.06
2020-04-07 10:25,14,14.15
2020-04-07 10:25,15,14.2
2020-04-07 10:26,1,13.97
2020-04-07 10:26,4,13.63
2020-04-07 10:26,6,14.48
2020-04-07 10:26,9,14.61
2020-04-07 10:26,11,14.29
2020-04-07 10:26,12,14.32
2020-04-07 10:26,13,15.13
2020-04-07 10:26,14,13.74
2020-04-07 10:26,15,14.62
2020-04-07 10:27,1,14.28
2020-04-07 10:27,4,14.98
2020-04-07 10:27,6,15.06
2020-04-07 10:27,9,14.46
2020-04-07 10:27,11,14.65
2020-04-07 10:27,12,14.59
2020-04-07 10:27,13,14.33
2020-04-07 10:27,14,14.33
2020-04-07 10:27,15,13.94
2020-04-07 10:28,1,15.17
2020-04-07 10:28,4,13.99
2020-04-07 10:28,6,15.45
2020-04-07 10:28,9,15.06
2020-04-07 10:28,11,14.34
2020-04-07 10:28,12,14.15
2020-04-07 10:28,13,14.63
2020-04-07 10:28,14,14.56
2020-04-07 10:28,15,14.6
2020-04-07 10:29,1,15.52
2020-04-07 10:29,4,14.83
2020-04-07 10:29,6,13.86
2020-04-07 10:29,9,14.86
2020-04-07 10:29,11,15.46
2020-04-07 10:29,12,14.49
2020-04-07 10:29,13,14.83
2020-04-07 10:29,14,14.03
2020-04-07 10:29,15,14.31
2020-04-07 10:30,1,14.61
2020-04-07 10:30,4,14.79
2020-04-07 10:30,6,14.23
2020-04-07 10:30,9,14.68
2020-04-07 10:30,11,14.75
2020-04-07 10:30,12,14.82
2020-04-07 10:30,13,14.96
2020-04-07 10:30,14,15.19
2020-04-07 10:30,15,14.7
2020-04-07 10:31,1,14.72
2020-04-07 10:31,4,14.71
2020-04-07 10:31,6,15.41
2020-04-07 10:31,9,14.97
2020-04-07 10:31,11,13.34
2020-04-07 10:31,12,15.63
2020-04-07 10:31,13,14.3
2020-04-07 10:31,14,15.61
2020-04-07 10:31,15,14.42
2020-04-07 10:32,1,14.57
2020-04-07 10:32,4,15.06
2020-04-07 10:32,6,14.04
2020-04-07 10:32,9,14.86
2020-04-07 10:32,11,15.19
2020-04-07 10:32,12,15.09
2020-04-07 10:32,13,14.09
2020-04-07 10:32,14,14.49
2020-04-07 10:32,15,14.17
2020-04-07 10:33,1,15.49
2020-04-07 10:33,4,13.92
2020-04-07 10:33,6,13.96
2020-04-07 10:33,9,13.18
2020-04-07 10:33,11,15.16
2020-04-07 10:33,12,15.47
2020-04-07 10:33,13,14.4
2020-04-07 10:33,14,14.62
2020-04-07 10:33,15,14.27
2020-04-07 10:34,1,14.72
2020-04-07 10:34,4,12.93
2020-04-07 10:34,6,13.78
2020-04-07 10:34,9,14.52
2020-04-07 10:34,11,14.63
2020-04-07 10:34,12,14.31
2020-04-07 10:34,13,14.52
2020-04-07 10:34,14,15.22
2020-04-07 10:34,15,13.71
2020-04-07 10:35,1,14.61
2020-04-07 10:35,4,15.38
2020-04-07 10:35,6,15.28
2020-04-07 10:35,9,14.67
2020-04-07 10:35,11,15.41
2020-04-07 10:35,12,14.43
2020-04-07 10:35,13,13.95
2020-04-07 10:35,14,14.96
2020-04-07 10:35,15,14.6
2020-04-07 10:36,1,15.12
2020-04-07 10:36,4,15.78
2020-04-07 10:36,6,14.42
2020-04-07 10:36,9,15.37
2020-04-07 10:36,11,14.77
2020-04-07 10:36,12,13.62
2020-04-07 10:36,13,14.39
2020-04-07 10:36,14,14.52
2020-04-07 10:36,15,13.35
2020-04-07 10:37,1,13.92
2020-04-07 10:37,4,14.02
2020-04-07 10:37,6,14.17
2020-04-07 10:37,9,14.65
2020-04-07 10:37,11,14.6
2020-04-07 10:37,12,13.86
2020-04-07 10:37,13,15.54
2020-04-07 10:37,14,14.84
2020-04-07 10:37,15,15.31
2020-04-07 10:38,1,15.18
2020-04-07 10:38,4,14.59
2020-04-07 10:38,6,13.79
2020-04-07 10:38,9,15.43
2020-04-07 10:38,11,15.44
2020-04-07 10:38,12,14.33
2020-04-07 10:38,13,15.47
2020-04-07 10:38,14,13.52
2020-04-07 10:38,15,15.06
2020-04-07 10:39,1,14.29
2020-04-07 10:39,4,14.32
2020-04-07 10:39,6,13.64
2020-04-07 10:39,9,14.73
2020-04-07 10:39,11,14.91
2020-04-07 10:39,12,14.0
2020-04-07 10:39,13,15.34
2020-04-07 10:39,14,14.13
2020-04-07 10:39,15,13.53
2020-04-07 10:40,1,14.95
2020-04-07 10:40,4,15.41
2020-04-07 10:40,6,14.56
2020-04-07 10:40,9,13.61
2020-04-07 10:40,11,14.1
2020-04-07 10:40,12,14.02
2020-04-07 10:40,13,14.02
2020-04-07 10:40,14,15.48
2020-04-07 10:40,15,14.28
2020-04-07 10:41,1,14.48
2020-04-07 10:41,4,14.18
2020-04-07 10:41,6,13.72
2020-04-07 10:41,9,15.51
2020-04-07 10:41,11,14.75
2020-04-07 10:41,12,14.48
2020-04-07 10:41,13,14.65
2020-04-07 10:41,14,14.37
2020-04-07 10:41,15,14.69
2020-04-07 10:42,1,13.79
2020-04-07 10:42,4,15.49
2020-04-07 10:42,6,14.04
2020-04-07 10:42,9,13.94
2020-04-07 10:42,11,14.62
2020-04-07 10:42,12,14.61
2020-04-07 10:42,13,14.14
2020-04-07 10:42,14,14.74
2020-04-07 10:42,15,14.96
2020-04-07 10:43,1,13.96
2020-04-07 10:43,4,14.25
2020-04-07 10:43,6,14.97
2020-04-07 10:43,9,15.41
2020-04-07 10:43,11,14.44
2020-04-07 10:43,12,15.4
2020-04-07 10:43,13,15.31
2020-04-07 10:43,14,14.24
2020-04-07 10:43,15,15.56
2020-04-07 10:44,1,14.69
2020-04-07 10:44,4,14.4
2020-04-07 10:44,6,13.63
2020-04-07 10:44,9,14.53
2020-04-07 10:44,11,14.63
2020-04-07 10:44,12,14.27
2020-04-07 10:44,13,15.1
2020-04-07 10:44,14,13.98
2020-04-07 10:44,15,14.34
2020-04-07 10:45,1,14.97
2020-04-07 10:45,4,15.62
2020-04-07 10:45,6,14.42
2020-04-07 10:45,9,14.14
2020-04-07 10:45,11,16.05
2020-04-07 10:45,12,15.13
2020-04-07 10:45,13,14.42
2020-04-07 10:45,14,14.4
2020-04-07 10:45,15,14.37
2020-04-07 10:46,1,14.12
2020-04-07 10:46,4,14.75
2020-04-07 10:46,6,14.79
2020-04-07 10:46,9,14.63
2020-04-07 10:46,11,15.61
2020-04-07 10:46,12,13.69
2020-04-07 10:46,13,14.46
2020-04-07 10:46,14,14.01
2020-04-07 10:46,15,15.12
2020-04-07 10:47,1,13.69
2020-04-07 10:47,4,14.32
2020-04-07 10:47,6,14.71
2020-04-07 10:47,9,15.79
2020-04-07 10:47,11,14.22
2020-04-07 10:47,12,13.98
2020-04-07 10:47,13,14.12
2020-04-07 10:47,14,14.48
2020-04-07 10:47,15,15.13
2020-04-07 10:48,1,15.19
2020-04-07 10:48,4,14.9
2020-04-07 10:48,6,15.33
2020-04-07 10:48,9,13.71
2020-04-07 10:48,11,15.8
2020-04-07 10:48,12,15.11
2020-04-07 10:48,13,13.57
2020-04-07 10:48,14,14.94
2020-04-07 10:48,15,14.74
2020-04-07 10:49,1,15.38
2020-04-07 10:49,4,13.92
2020-04-07 10:49,6,14.26
2020-04-07 10:49,9,14.49
2020-04-07 10:49,11,14.55
2020-04-07 10:49,12,13.93
2020-04-07 10:49,13,14.57
2020-04-07 10:49,14,14.7
2020-04-07 10:49,15,15.13
2020-04-07 10:50,1,15.37
2020-04-07 10:50,4,14.74
2020-04-07 10:50,6,14.07
2020-04-07 10:50,9,15.06
2020-04-07 10:50,11,14.93
2020-04-07 10:50,12,14.52
2020-04-07 10:50,13,15.45
2020-04-07 10:50,14,15.47
2020-04-07 10:50,15,15.71
2020-04-07 10:51,1,13.95
2020-04-07 10:51,4,15.23
2020-04-07 10:51,6,14.12
2020-04-07 10:51,9,14.98
2020-04-07 10:51,11,64.54
2020-04-07 10:51,12,14.8
2020-04-07 10:51,13,14.33
2020-04-07 10:51,14,15.18
2020-04-07 10:51,15,14.4
2020-04-07 10:52,1,15.21
2020-04-07 10:52,4,13.93
2020-04-07 10:52,6,14.28
2020-04-07 10:52,9,14.34
2020-04-07 10:52,11,14.4
2020-04-07 10:52,12,13.53
2020-04-07 10:52,13,14.09
2020-04-07 10:52,14,14.38
2020-04-07 10:52,15,14.2
2020-04-07 10:53,1,14.15
2020-04-07 10:53,4,14.37
2020-04-07 10:53,6,13.73
2020-04-07 10:53,9,14.71
2020-04-07 10:53,11,14.6
2020-04-07 10:53,12,14.04
2020-04-07 10:53,13,15.19
2020-04-07 10:53,14,14.21
2020-04-07 10:53,15,14.16
2020-04-07 10:54,1,14.39
2020-04-07 10:54,4,14.0
2020-04-07 10:54,6,14.85
2020-04-07 10:54,9,14.88
2020-04-07 10:54,11,13.97
2020-04-07 10:54,12,15.08
2020-04-07 10:54,13,14.96
2020-04-07 10:54,14,14.6
2020-04-07 10:54,15,14.58
2020-04-07 10:55,1,14.74
2020-04-07 10:55,4,15.3
2020-04-07 10:55,6,13.89
2020-04-07 10:55,9,13.62
2020-04-07 10:55,11,14.18
2020-04-07 10:55,12,15.37
2020-04-07 10:55,13,14.52
2020-04-07 10:55,14,13.83
2020-04-07 10:55,15,15.01
2020-04-07 10:56,1,13.8
2020-04-07 10:56,4,14.89
2020-04-07 10:56,6,14.58
2020-04-07 10:56,9,13.62
2020-04-07 10:56,11,14.43
2020-04-07 10:56,12,14.22
2020-04-07 10:56,13,14.58
2020-04-07 10:56,14,14.8
2020-04-07 10:56,15,14.76
2020-04-07 10:57,1,14.39
2020-04-07 10:57,4,15.67
2020-04-07 10:57,6,12.88
2020-04-07 10:57,9,14.0
2020-04-07 10:57,11,14.86
2020-04-07 10:57,12,15.47
2020-04-07 10:57,13,14.44
2020-04-07 10:57,14,14.9
2020-04-07 10:57,15,15.34
2020-04-07 10:58,1,15.27
2020-04-07 10:58,4,13.51
2020-04-07 10:58,6,14.39
2020-04-07 10:58,9,14.27
2020-04-07 10:58,11,14.15
2020-04-07 10:58,12,15.64
2020-04-07 10:58,13,14.11
2020-04-07 10:58,14,13.64
2020-04-07 10:58,15,15.41
2020-04-07 10:59,1,14.25
2020-04-07 10:59,4,14.37
2020-04-07 10:59,6,14.5
2020-04-07 10:59,9,14.33
2020-04-07 10:59,11,15.35
2020-04-07 10:59,12,14.41
2020-04-07 10:59,13,14.49
2020-04-07 10:59,14,14.75
2020-04-07 10:59,15,14.09
2020-04-07 11:00,1,14.12
2020-04-07 11:00,4,15.27
2020-04-07 11:00,6,14.47
2020-04-07 11:00,9,14.85
2020-04-07 11:00,11,14.26
2020-04-07 11:00,12,15.47
2020-04-07 11:00,13,14.39
2020-04-07 11:00,14,15.39
2020-04-07 11:00,15,15.4
2020-04-07 11:01,1,13.73
2020-04-07 11:01,4,15.29
2020-04-07 11:01,6,14.34
2020-04-07 11:01,9,14.73
2020-04-07 11:01,11,14.43
2020-04-07 11:01,12,15.18
2020-04-07 11:01,13,14.87
2020-04-07 11:01,14,15.01
2020-04-07 11:01,15,15.17
2020-04-07 11:02,1,16.2
2020-04-07 11:02,4,14.99
2020-04-07 11:02,6,14.3
2020-04-07 11:02,9,14.71
2020-04-07 11:02,11,15.12
2020-04-07 11:02,12,15.5
2020-04-07 11:02,13,14.89
2020-04-07 11:02,14,14.81
2020-04-07 11:02,15,13.76
2020-04-07 11:03,1,13.79
2020-04-07 11:03,4,14.29
2020-04-07 11:03,6,14.67
2020-04-07 11:03,9,14.64
2020-04-07 11:03,11,13.83
2020-04-07 11:03,12,16.16
2020-04-07 11:03,13,15.76
2020-04-07 11:03,14,14.16
2020-04-07 11:03,15,14.76
2020-04-07 11:04,1,14.65
2020-04-07 11:04,4,14.28
2020-04-07 11:04,6,14.69
2020-04-07 11:04,9,15.27
2020-04-07 11:04,11,14.56
2020-04-07 11:04,12,14.97
2020-04-07 11:04,13,14.07
2020-04-07 11:04,14,14.99
2020-04-07 11:04,15,14.18
2020-04-07 11:05,1,14.19
2020-04-07 11:05,4,15.05
2020-04-07 11:05,6,14.56
2020-04-07 11:05,9,14.78
2020-04-07 11:05,11,14.81
2020-04-07 11:05,12,13.6
2020-04-07 11:05,13,14.74
2020-04-07 11:05,14,15.22
2020-04-07 11:05,15,14.28
2020-04-07 11:06,1,15.04
2020-04-07 11:06,4,14.73
2020-04-07 11:06,6,15.1
2020-04-07 11:06,9,14.37
2020-04-07 11:06,11,14.45
2020-04-07 11:06,12,15.01
2020-04-07 11:06,13,14.45
2020-04-07 11:06,14,14.6
2020-04-07 11:06,15,15.1
2020-04-07 11:07,1,14.05
2020-04-07 11:07,4,15.61
2020-04-07 11:07,6,13.91
2020-04-07 11:07,9,13.96
2020-04-07 11:07,11,14.76
2020-04-07 11:07,12,14.7
2020-04-07 11:07,13,13.56
2020-04-07 11:07,14,14.13
2020-04-07 11:07,15,15.07
2020-04-07 11:08,1,14.37
2020-04-07 11:08,4,14.65
2020-04-07 11:08,6,14.23
2020-04-07 11:08,9,13.91
2020-04-07 11:08,11,14.19
2020-04-07 11:08,12,13.52
2020-04-07 11:08,13,14.89
2020-04-07 11:08,14,14.89
2020-04-07 11:08,15,14.62
2020-04-07 11:09,1,14.38
2020-04-07 11:09,4,15.28
2020-04-07 11:09,6,13.53
2020-04-07 11:09,9,15.14
2020-04-07 11:09,11,13.46
2020-04-07 11:09,12,14.6
2020-04-07 11:09,13,14.64
2020-04-07 11:09,14,14.13
2020-04-07 11:09,15,14.0
2020-04-07 11:10,1,15.06
2020-04-07 11:10,4,13.82
2020-04-07 11:10,6,14.43
2020-04-07 11:10,9,14.59
2020-04-07 11:10,11,15.01
2020-04-07 11:10,12,13.78
2020-04-07 11:10,13,13.84
2020-04-07 11:10,14,14.9
2020-04-07 11:10,15,13.44
2020-04-07 11:11,1,14.52
2020-04-07 11:11,4,13.68
2020-04-07 11:11,6,14.63
2020-04-07 11:11,9,14.63
2020-04-07 11:11,11,14.99
2020-04-07 11:11,12,14.55
2020-04-07 11:11,13,13.76
2020-04-07 11:11,14,14.6
2020-04-07 11:11,15,14.8
2020-04-07 11:12,1,14.81
2020-04-07 11:12,4,14.96
2020-04-07 11:12,6,15.54
2020-04-07 11:12,9,13.9
2020-04-07 11:12,11,13.94
2020-04-07 11:12,12,14.6
2020-04-07 11:12,13,14.2
2020-04-07 11:12,14,14.66
2020-04-07 11:12,15,14.37
2020-04-07 11:13,1,14.65
2020-04-07 11:13,4,15.68
2020-04-07 11:13,6,15.01
2020-04-07 11:13,9,14.24
2020-04-07 11:13,11,14.83
2020-04-07 11:13,12,15.41
2020-04-07 11:13,13,14.89
2020-04-07 11:13,14,14.06
2020-04-07 11:13,15,13.62
2020-04-07 11:14,1,14.63
2020-04-07 11:14,4,14.16
2020-04-07 11:14,6,15.14
2020-04-07 11:14,9,14.55
2020-04-07 11:14,11,14.4
2020-04-07 11:14,12,14.01
2020-04-07 11:14,13,14.57
2020-04-07 11:14,14,13.4
2020-04-07 11:14,15,14.42
2020-04-07 11:15,1,15.01
2020-04-07 11:15,4,14.66
2020-04-07 11:15,6,14.19
2020-04-07 11:15,9,14.26
2020-04-07 11:15,11,14.13
2020-04-07 11:15,12,14.6
2020-04-07 11:15,13,15.41
2020-04-07 11:15,14,14.39
2020-04-07 11:15,15,15.03
2020-04-07 11:16,1,13.74
2020-04-07 11:16,4,15.29
2020-04-07 11:16,6,14.64
2020-04-07 11:16,9,14.95
2020-04-07 11:16,11,14.44
2020-04-07 11:16,12,14.73
2020-04-07 11:16,13,14.25
2020-04-07 11:16,14,14.15
2020-04-07 11:16,15,15.54
2020-04-07 11:17,1,13.74
2020-04-07 11:17,4,14.72
2020-04-07 11:17,6,14.38
2020-04-07 11:17,9,13.95
2020-04-07 11:17,11,15.13
2020-04-07 11:17,12,14.95
2020-04-07 11:17,13,14.25
2020-04-07 11:17,14,14.54
2020-04-07 11:17,15,13.86
2020-04-07 11:18,1,13.76
2020-04-07 11:18,4,14.83
2020-04-07 11:18,6,14.69
2020-04-07 11:18,9,15.55
2020-04-07 11:18,11,15.38
2020-04-07 11:18,12,14.01
2020-04-07 11:18,13,14.19
2020-04-07 11:18,14,14.42
2020-04-07 11:18,15,15.55
2020-04-07 11:19,1,15.6
2020-04-07 11:19,4,14.68
2020-04-07 11:19,6,15.47
2020-04-07 11:19,9,15.52
2020-04-07 11:19,11,13.31
2020-04-07 11:19,12,15.3
2020-04-07 11:19,13,14.58
2020-04-07 11:19,14,14.22
2020-04-07 11:19,15,15.27
2020-04-07 11:20,1,15.36
2020-04-07 11:20,4,14.03
2020-04-07 11:20,6,15.06
2020-04-07 11:20,9,14.42
2020-04-07 11:20,11,14.04
2020-04-07 11:20,12,14.98
2020-04-07 11:20,13,15.3
2020-04-07 11:20,14,15.1
2020-04-07 11:20,15,14.63
2020-04-07 11:21,1,14.91
2020-04-07 11:21,4,15.58
2020-04-07 11:21,6,15.28
2020-04-07 11:21,9,15.24
2020-04-07 11:21,11,14.72
2020-04-07 11:21,12,15.1
2020-04-07 11:21,13,13.58
2020-04-07 11:21,14,14.6
2020-04-07 11:21,15,14.18
2020-04-07 11:22,1,14.98
2020-04-07 11:22,4,14.25
2020-04-07 11:22,6,15.0
2020-04-07 11:22,9,14.55
2020-04-07 11:22,11,15.87
2020-04-07 11:22,12,14.96
2020-04-07 11:22,13,13.65
2020-04-07 11:22,14,13.76
2020-04-07 11:22,15,13.45
2020-04-07 11:23,1,14.03
2020-04-07 11:23,4,15.91
2020-04-07 11:23,6,13.57
2020-04-07 11:23,9,14.11
2020-04-07 11:23,11,14.07
2020-04-07 11:23,12,15.71
2020-04-07 11:23,13,15.05
2020-04-07 11:23,14,15.28
2020-04-07 11:23,15,14.44
2020-04-07 11:24,1,14.52
2020-04-07 11:24,4,14.13
2020-04-07 11:24,6,14.14
2020-04-07 11:24,9,14.27
2020-04-07 11:24,11,14.31
2020-04-07 11:24,12,14.42
2020-04-07 11:24,13,14.81
2020-04-07 11:24,14,14.13
2020-04-07 11:24,15,14.53
2020-04-07 11:25,1,14.48
2020-04-07 11:25,4,15.08
2020-04-07 11:25,6,14.53
2020-04-07 11:25,9,13.39
2020-04-07 11:25,11,13.9
2020-04-07 11:25,12,14.87
2020-04-07 11:25,13,14.89
2020-04-07 11:25,14,14.94
2020-04-07 11:25,15,14.5
2020-04-07 11:26,1,15.13
2020-04-07 11:26,4,14.68
2020-04-07 11:26,6,14.69
2020-04-07 11:26,9,15.81
2020-04-07 11:26,11,14.3
2020-04-07 11:26,12,13.43
2020-04-07 11:26,13,14.27
2020-04-07 11:26,14,14.04
2020-04-07 11:26,15,14.39
2020-04-07 11:27,1,14.12
2020-04-07 11:27,4,13.95
2020-04-07 11:27,6,15.52
2020-04-07 11:27,9,14.21
2020-04-07 11:27,11,14.51
2020-04-07 11:27,12,14.65
2020-04-07 11:27,13,13.75
2020-04-07 11:27,14,15.75
2020-04-07 11:27,15,15.2
2020-04-07 11:28,1,13.69
2020-04-07 11:28,4,15.12
2020-04-07 11:28,6,14.5
2020-04-07 11:28,9,14.78
2020-04-07 11:28,11,14.75
2020-04-07 11:28,12,15.08
2020-04-07 11:28,13,14.94
2020-04-07 11:28,14,13.83
2020-04-07 11:28,15,14.58
2020-04-07 11:29,1,15.52
2020-04-07 11:29,4,15.57
2020-04-07 11:29,6,14.96
2020-04-07 11:29,9,13.96
2020-04-07 11:29,11,15.49
2020-04-07 11:29,12,14.91
2020-04-07 11:29,13,14.71
2020-04-07 11:29,14,14.45
2020-04-07 11:29,15,14.38
2020-04-07 11:30,1,14.52
2020-04-07 11:30,4,15.0
2020-04-07 11:30,6,13.69
2020-04-07 11:30,9,14.74
2020-04-07 11:30,11,14.99
2020-04-07 11:30,12,14.66
2020-04-07 11:30,13,14.26
2020-04-07 11:30,14,14.57
2020-04-07 11:30,15,14.05
2020-04-07 11:31,1,14.46
2020-04-07 11:31,4,15.3
2020-04-07 11:31,6,14.77
2020-04-07 11:31,9,14.96
2020-04-07 11:31,11,14.05
2020-04-07 11:31,12,15.12
2020-04-07 11:31,13,13.85
2020-04-07 11:31,14,14.73
2020-04-07 11:31,15,15.3
2020-04-07 11:32,1,15.03
2020-04-07 11:32,4,13.56
2020-04-07 11:32,6,14.76
2020-04-07 11:32,9,15.12
2020-04-07 11:32,11,14.39
2020-04-07 11:32,12,14.96
2020-04-07 11:32,13,14.5
2020-04-07 11:32,14,14.59
2020-04-07 11:32,15,14.53
2020-04-07 11:33,1,14.69
2020-04-07 11:33,4,14.9
2020-04-07 11:33,6,14.11
2020-04-07 11:33,9,14.27
2020-04-07 11:33,11,15.07
2020-04-07 11:33,12,15.3
2020-04-07 11:33,13,15.53
2020-04-07 11:33,14,14.07
2020-04-07 11:33,15,13.19
2020-04-07 11:34,1,14.18
2020-04-07 11:34,4,14.65
2020-04-07 11:34,6,14.51
2020-04-07 11:34,9,14.07
2020-04-07 11:34,11,73.66
2020-04-07 11:34,12,14.83
2020-04-07 11:34,13,14.98
2020-04-07 11:34,14,14.98
2020-04-07 11:34,15,14.33
2020-04-07 11:35,1,13.93
2020-04-07 11:35,4,13.94
2020-04-07 11:35,6,14.86
2020-04-07 11:35,9,15.02
2020-04-07 11:35,11,15.27
2020-04-07 11:35,12,14.43
2020-04-07 11:35,13,14.02
2020-04-07 11:35,14,14.93
2020-04-07 11:35,15,14.91
2020-04-07 11:36,1,14.22
2020-04-07 11:36,4,14.71
2020-04-07 11:36,6,15.18
2020-04-07 11:36,9,15.62
2020-04-07 11:36,11,14.95
2020-04-07 11:36,12,14.06
2020-04-07 11:36,13,15.2
2020-04-07 11:36,14,15.42
2020-04-07 11:36,15,14.18
2020-04-07 11:37,1,15.18
2020-04-07 11:37,4,13.96
2020-04-07 11:37,6,13.63
2020-04-07 11:37,9,15.64
2020-04-07 11:37,11,15.45
2020-04-07 11:37,12,13.57
